Unnamed: 0,website,hop,ip,country,lat,lgn
2161,sansglam.no,9,185.126.37.10,NO,59.95,10.75
2162,oslovinterpark.no,2,195.0.224.1,NO,59.2442,10.3966
2163,oslovinterpark.no,3,195.0.242.133,NO,59.95,10.75
2164,oslovinterpark.no,4,195.0.244.48,NO,59.95,10.75
2165,oslovinterpark.no,5,148.122.8.5,NO,59.95,10.75
2166,oslovinterpark.no,6,146.172.105.65,NO,59.95,10.75
2167,oslovinterpark.no,7,146.172.101.225,NO,59.95,10.75
2168,oslovinterpark.no,8,146.172.101.138,NO,59.95,10.75
2169,oslovinterpark.no,9,146.172.101.69,NO,59.95,10.75
2170,oslovinterpark.no,10,193.214.79.218,NO,60.3463,5.3018
2171,oslovinterpark.no,11,212.4.42.2,NO,59.905,10.7487
2172,oslovinterpark.no,12,212.4.42.2,NO,59.905,10.7487
2173,hkhas.no,2,195.0.224.1,NO,59.2442,10.3966
2174,hkhas.no,3,195.0.242.133,NO,59.95,10.75
2175,hkhas.no,4,195.0.244.48,NO,59.95,10.75
2176,hkhas.no,5,185.1.55.59,NO,59.905,10.7487
2177,hkhas.no,6,193.28.236.254,NO,59.95,10.75
2178,hkhas.no,7,62.97.205.82,NO,60.3911,5.3247
2179,hkhas.no,8,62.97.251.205,NO,59.4138,5.268
2180,hkhas.no,9,31.24.129.103,NO,59.95,10.75
2181,ung.no,2,195.0.224.1,NO,59.2442,10.3966
2182,ung.no,3,195.0.242.133,NO,59.95,10.75
2183,ung.no,4,195.0.244.48,NO,59.95,10.75
2184,ung.no,5,185.1.55.72,NO,59.905,10.7487
2185,ung.no,6,62.122.253.30,NO,59.1312,10.2166
2186,ung.no,7,91.189.171.152,NO,59.95,10.75
2187,peteka.no,2,195.0.224.1,NO,59.2442,10.3966
2188,peteka.no,3,195.0.242.133,NO,59.95,10.75
2189,peteka.no,4,195.0.244.48,NO,59.95,10.75
2190,peteka.no,5,185.1.55.59,NO,59.905,10.7487
2191,peteka.no,6,193.28.236.254,NO,59.95,10.75
2192,peteka.no,7,62.97.205.82,NO,60.3911,5.3247
2193,peteka.no,8,62.97.251.205,NO,59.4138,5.268
2194,peteka.no,9,31.24.128.236,NO,59.95,10.75
2195,riggmaster.no,2,195.0.224.1,NO,59.2442,10.3966
2196,riggmaster.no,3,195.0.242.133,NO,59.95,10.75
2197,riggmaster.no,4,195.0.244.48,NO,59.95,10.75
2198,riggmaster.no,5,185.1.55.22,NO,59.905,10.7487
2199,riggmaster.no,6,194.63.255.4,NO,59.95,10.75
2200,riggmaster.no,7,194.63.249.213,NO,59.95,10.75
2201,varden.no,2,195.0.224.1,NO,59.2442,10.3966
2202,varden.no,3,195.0.242.133,NO,59.95,10.75
2203,varden.no,4,195.0.244.48,NO,59.95,10.75
2204,varden.no,5,185.1.55.22,NO,59.905,10.7487
2205,varden.no,6,194.63.255.4,NO,59.95,10.75
2206,varden.no,7,194.63.248.52,NO,59.95,10.75
2217,thinfilm.no,2,195.0.224.1,NO,59.2442,10.3966
2218,thinfilm.no,3,195.0.242.133,NO,59.95,10.75
2219,thinfilm.no,4,195.0.244.48,NO,59.95,10.75
2220,thinfilm.no,5,62.140.27.85,RO,44.4333,26.1
2221,thinfilm.no,6,4.16.146.90,US,47.6116,-122.3056
2222,drm24.no,2,195.0.224.1,NO,59.2442,10.3966
2223,drm24.no,3,195.0.242.137,NO,59.95,10.75
2224,drm24.no,4,195.0.240.151,NO,59.95,10.75
2225,drm24.no,5,83.145.10.220,SE,59.3326,18.0649
2226,drm24.no,6,83.145.7.146,SE,59.3326,18.0649
2227,drm24.no,7,91.90.104.216,NO,59.95,10.75
2228,drm24.no,8,91.90.108.49,NO,59.95,10.75
2229,drm24.no,9,91.189.127.41,NO,59.2181,10.9298
2230,drm24.no,10,91.189.122.10,NO,59.2181,10.9298
2231,alternativ.no,2,195.0.224.1,NO,59.2442,10.3966
2232,alternativ.no,3,195.0.242.137,NO,59.95,10.75
2233,alternativ.no,4,195.0.245.198,NO,59.95,10.75
2234,alternativ.no,5,85.252.37.78,NO,59.95,10.75
2235,alternativ.no,6,91.207.158.2,NO,59.95,10.75
2236,alternativ.no,7,91.207.158.130,NO,59.95,10.75
2237,smp.no,2,195.0.224.1,NO,59.2442,10.3966
2238,smp.no,3,195.0.242.133,NO,59.95,10.75
2239,smp.no,4,195.0.243.37,NO,59.95,10.75
2240,smp.no,5,195.0.242.209,NO,59.95,10.75
2241,smp.no,6,195.1.202.134,NO,59.9127,10.7461
2242,smp.no,7,193.161.16.130,NO,59.95,10.75
2243,mic.no,2,195.0.224.1,NO,59.2442,10.3966
2244,mic.no,3,195.0.242.133,NO,59.95,10.75
2245,mic.no,4,195.0.244.48,NO,59.95,10.75
2246,mic.no,5,185.1.55.1,NO,59.905,10.7487
2247,mic.no,6,128.39.254.1,NO,59.4876,10.3176
2248,mic.no,7,128.39.255.97,NO,59.4876,10.3176
2249,alanwalker.no,2,195.0.224.1,NO,59.2442,10.3966
2250,alanwalker.no,3,195.0.242.133,NO,59.95,10.75
2251,alanwalker.no,4,193.75.1.94,NO,59.95,10.75
2252,alanwalker.no,5,193.90.207.222,NO,59.905,10.7487
2253,alanwalker.no,6,5.249.226.88,NO,59.95,10.75
2254,nkom.no,2,195.0.224.1,NO,59.2442,10.3966
2255,nkom.no,3,195.0.242.133,NO,59.95,10.75
2256,nkom.no,4,195.0.244.48,NO,59.95,10.75
2257,nkom.no,5,148.122.8.5,NO,59.95,10.75
2258,nkom.no,6,146.172.105.65,NO,59.95,10.75
2259,nkom.no,7,146.172.19.126,NO,59.95,10.75
2260,nkom.no,8,193.214.220.101,NO,59.95,10.75
2261,nkom.no,9,62.92.110.102,NO,58.0737,8.0021
2262,desenio.no,2,195.0.224.1,NO,59.2442,10.3966
2263,desenio.no,3,195.0.242.133,NO,59.95,10.75
2264,desenio.no,4,195.0.244.48,NO,59.95,10.75
2265,desenio.no,5,185.1.55.88,NO,59.905,10.7487
2266,desenio.no,6,80.67.4.218,SE,59.3247,18.055999999999997
2267,desenio.no,7,80.67.4.209,SE,59.3247,18.055999999999997
2268,desenio.no,8,193.108.196.44,SE,59.3247,18.055999999999997
2269,desenio.no,9,46.21.96.129,SE,59.758,18.705
2270,desenio.no,10,193.108.196.87,SE,59.3247,18.055999999999997
2271,desenio.no,11,91.228.193.190,SE,59.3247,18.055999999999997
2272,desenio.no,12,31.192.226.204,SE,59.3247,18.055999999999997
2273,bioforsk.no,2,195.0.224.1,NO,59.2442,10.3966
2274,bioforsk.no,3,195.0.242.133,NO,59.95,10.75
2275,bioforsk.no,4,195.0.244.48,NO,59.95,10.75
2276,bioforsk.no,5,185.1.55.1,NO,59.905,10.7487
2277,bioforsk.no,6,128.39.254.69,NO,59.4876,10.3176
2278,bioforsk.no,7,128.39.46.210,NO,59.905,10.7487
2279,mosideo.no,2,195.0.224.1,NO,59.2442,10.3966
2280,mosideo.no,3,195.0.242.137,NO,59.95,10.75
2281,mosideo.no,4,195.0.240.151,NO,59.95,10.75
2282,mosideo.no,5,62.140.27.81,RO,44.4333,26.1
2283,mosideo.no,6,4.69.153.186,US,37.751,-97.822
2284,mosideo.no,7,213.19.196.74,GB,51.4964,-0.1224
2285,mosideo.no,8,198.20.100.238,NL,52.3824,4.8995
2286,mosideo.no,9,109.199.118.79,BG,42.7,23.3333
2287,besoklegen.no,2,195.0.224.1,NO,59.2442,10.3966
2288,besoklegen.no,3,195.0.242.133,NO,59.95,10.75
2289,besoklegen.no,4,195.0.244.48,NO,59.95,10.75
2290,besoklegen.no,5,62.140.27.85,RO,44.4333,26.1
2291,besoklegen.no,6,4.69.163.30,US,37.751,-97.822
2292,besoklegen.no,7,195.16.161.246,GB,51.4964,-0.1224
2293,besoklegen.no,8,217.24.235.154,DE,49.4663,7.1681
2294,besoklegen.no,9,217.24.235.178,DE,49.4663,7.1681
2295,besoklegen.no,10,217.24.236.33,DE,48.6902,8.9705
2296,besoklegen.no,11,217.24.235.229,DE,49.4663,7.1681
2297,besoklegen.no,12,212.88.148.186,DE,49.75,6.6333
2298,besoklegen.no,13,193.218.8.4,DE,51.2993,9.491
2299,besoklegen.no,14,193.218.9.35,DE,51.2993,9.491
2300,besoklegen.no,15,193.218.9.55,DE,51.2993,9.491
2301,fiskeridir.no,2,195.0.224.1,NO,59.2442,10.3966
2302,fiskeridir.no,3,195.0.242.137,NO,59.95,10.75
2303,fiskeridir.no,4,195.0.245.205,NO,59.95,10.75
2304,fiskeridir.no,5,195.0.243.21,NO,59.95,10.75
2305,fiskeridir.no,6,193.91.209.106,NO,59.2675,10.4076
2306,pd.no,2,195.0.224.1,NO,59.2442,10.3966
2307,pd.no,3,195.0.242.133,NO,59.95,10.75
2308,pd.no,4,195.0.244.48,NO,59.95,10.75
2309,pd.no,5,185.1.55.81,NO,59.905,10.7487
2310,pd.no,6,87.238.63.59,NO,59.905,10.7487
2311,pd.no,7,87.238.38.2,NO,59.905,10.7487
2312,osloskolen.no,2,195.0.224.1,NO,59.2442,10.3966
2313,osloskolen.no,3,195.0.242.133,NO,59.95,10.75
2314,osloskolen.no,4,195.0.244.48,NO,59.95,10.75
2315,osloskolen.no,5,185.1.55.1,NO,59.905,10.7487
2316,osloskolen.no,6,128.39.255.111,NO,59.4876,10.3176
2317,osloskolen.no,7,193.156.92.66,NO,59.95,10.75
2318,kongshirden1308.no,2,195.0.224.1,NO,59.2442,10.3966
2319,kongshirden1308.no,3,195.0.242.137,NO,59.95,10.75
2320,kongshirden1308.no,4,195.0.240.151,NO,59.95,10.75
2321,kongshirden1308.no,5,83.145.10.220,SE,59.3326,18.0649
2322,kongshirden1308.no,6,185.157.89.83,NO,59.95,10.75
2323,skiforeningen.no,2,195.0.224.1,NO,59.2442,10.3966
2324,skiforeningen.no,3,195.0.242.133,NO,59.95,10.75
2325,skiforeningen.no,4,195.0.244.48,NO,59.95,10.75
2326,skiforeningen.no,5,185.1.55.22,NO,59.905,10.7487
2327,skiforeningen.no,6,194.63.255.4,NO,59.95,10.75
2328,skiforeningen.no,7,194.63.248.52,NO,59.95,10.75
2329,spillespill.no,2,195.0.224.1,NO,59.2442,10.3966
2330,spillespill.no,3,195.0.242.133,NO,59.95,10.75
2331,spillespill.no,4,193.75.1.70,NO,59.95,10.75
2332,spillespill.no,5,193.90.113.13,NO,59.95,10.75
2333,spillespill.no,6,194.68.123.157,SE,56.5248,16.3788
2334,spillespill.no,7,87.245.234.102,GB,51.4964,-0.1224
2335,spillespill.no,8,87.245.236.181,GB,51.4964,-0.1224
2336,viking-fk.no,2,195.0.224.1,NO,59.2442,10.3966
2337,viking-fk.no,3,195.0.242.133,NO,59.95,10.75
2338,viking-fk.no,4,195.0.244.48,NO,59.95,10.75
2339,viking-fk.no,5,185.1.55.22,NO,59.905,10.7487
2340,viking-fk.no,6,194.63.255.4,NO,59.95,10.75
2341,viking-fk.no,7,194.63.248.52,NO,59.95,10.75
2342,at.no,2,195.0.224.1,NO,59.2442,10.3966
2343,at.no,3,195.0.242.133,NO,59.95,10.75
2344,at.no,4,195.0.244.48,NO,59.95,10.75
2345,at.no,5,185.1.55.22,NO,59.905,10.7487
2346,at.no,6,194.63.255.4,NO,59.95,10.75
2347,at.no,7,194.63.248.52,NO,59.95,10.75
2348,ha-halden.no,1,195.0.224.1,NO,59.2442,10.3966
2349,ha-halden.no,2,195.0.242.133,NO,59.95,10.75
2350,ha-halden.no,3,195.0.244.48,NO,59.95,10.75
2351,ha-halden.no,4,185.1.55.81,NO,59.905,10.7487
2352,ha-halden.no,5,87.238.63.43,NO,59.905,10.7487
2353,ha-halden.no,6,87.238.55.56,NO,59.905,10.7487
2354,byggebolig.no,2,195.0.224.1,NO,59.2442,10.3966
2355,byggebolig.no,3,195.0.242.133,NO,59.95,10.75
2356,byggebolig.no,4,195.0.244.48,NO,59.95,10.75
2357,byggebolig.no,5,185.1.55.59,NO,59.905,10.7487
2358,byggebolig.no,6,193.28.236.254,NO,59.95,10.75
2359,byggebolig.no,7,62.97.205.82,NO,60.3911,5.3247
2360,byggebolig.no,8,62.97.251.205,NO,59.4138,5.268
2361,byggebolig.no,9,81.27.42.5,NO,59.95,10.75
2362,telenorforhandler.no,2,195.0.224.1,NO,59.2442,10.3966
2363,telenorforhandler.no,3,195.0.242.133,NO,59.95,10.75
2364,telenorforhandler.no,4,195.0.244.48,NO,59.95,10.75
2365,telenorforhandler.no,5,148.122.8.5,NO,59.95,10.75
2366,telenorforhandler.no,6,146.172.105.17,NO,59.95,10.75
2367,telenorforhandler.no,7,146.172.19.2,NO,59.95,10.75
2368,telenorforhandler.no,8,194.248.40.150,NO,59.95,10.75
2369,telenorforhandler.no,9,192.146.170.2,NO,59.95,10.75
2370,hist.no,2,195.0.224.1,NO,59.2442,10.3966
2371,hist.no,3,195.0.242.133,NO,59.95,10.75
2372,hist.no,4,195.0.244.48,NO,59.95,10.75
2373,hist.no,5,185.1.55.1,NO,59.905,10.7487
2374,hist.no,6,128.39.255.25,NO,59.4876,10.3176
2375,hist.no,7,158.38.0.222,NO,60.2634,5.3459
2376,hist.no,8,129.241.1.3,NO,63.4167,10.4167
2377,hist.no,9,129.241.1.131,NO,63.4167,10.4167
2378,hist.no,10,129.241.56.202,NO,63.4167,10.4167
2379,xn--slseriombudsmannen-h4b.no,2,195.0.224.1,NO,59.2442,10.3966
2380,xn--slseriombudsmannen-h4b.no,3,195.0.242.137,NO,59.95,10.75
2381,xn--slseriombudsmannen-h4b.no,4,195.0.240.151,NO,59.95,10.75
2382,xn--slseriombudsmannen-h4b.no,9,213.239.224.26,DE,51.2993,9.491
2383,xn--slseriombudsmannen-h4b.no,10,213.239.224.170,DE,51.2993,9.491
2384,xn--slseriombudsmannen-h4b.no,11,213.239.224.222,DE,51.2993,9.491
2385,xn--slseriombudsmannen-h4b.no,12,213.239.224.249,DE,51.2993,9.491
2386,xn--slseriombudsmannen-h4b.no,13,213.239.203.174,DE,51.2993,9.491
2387,xn--slseriombudsmannen-h4b.no,14,136.243.2.41,DE,51.2993,9.491
2388,skousen.no,2,195.0.224.1,NO,59.2442,10.3966
2389,skousen.no,3,195.0.242.137,NO,59.95,10.75
2390,skousen.no,4,195.0.240.151,NO,59.95,10.75
2391,skousen.no,9,104.25.238.110,US,37.751,-97.822
2392,careofcarl.no,2,195.0.224.1,NO,59.2442,10.3966
2393,careofcarl.no,3,195.0.242.133,NO,59.95,10.75
2394,careofcarl.no,4,195.0.244.48,NO,59.95,10.75
2395,careofcarl.no,5,185.1.55.88,NO,59.905,10.7487
2396,careofcarl.no,6,80.67.4.218,SE,59.3247,18.055999999999997
2397,careofcarl.no,7,80.67.4.209,SE,59.3247,18.055999999999997
2398,careofcarl.no,8,193.108.196.44,SE,59.3247,18.055999999999997
2399,careofcarl.no,9,46.21.96.129,SE,59.758,18.705
2400,careofcarl.no,10,193.108.196.87,SE,59.3247,18.055999999999997
2401,careofcarl.no,11,46.21.98.26,SE,59.758,18.705
2402,sats.no,2,195.0.224.1,NO,59.2442,10.3966
2403,sats.no,3,195.0.242.137,NO,59.95,10.75
2404,sats.no,4,193.75.1.68,NO,59.95,10.75
2405,sats.no,5,193.90.113.13,NO,59.95,10.75
2406,sats.no,6,195.245.240.181,SE,59.3247,18.055999999999997
2407,sats.no,7,104.44.224.139,US,37.751,-97.822
2408,sats.no,8,104.44.5.7,US,37.751,-97.822
2409,sats.no,9,104.44.5.32,US,37.751,-97.822
2410,sats.no,10,104.44.4.233,US,37.751,-97.822
2411,sats.no,11,104.44.5.38,US,37.751,-97.822
2412,sats.no,12,104.44.7.107,US,37.751,-97.822
2413,sats.no,13,104.44.11.59,US,37.751,-97.822
2414,universitas.no,2,195.0.224.1,NO,59.2442,10.3966
2415,universitas.no,3,195.0.242.137,NO,59.95,10.75
2416,universitas.no,4,195.0.240.151,NO,59.95,10.75
2417,universitas.no,11,206.189.105.73,NL,52.3529,4.9415
2418,telenor.no,2,195.0.224.1,NO,59.2442,10.3966
2419,telenor.no,3,195.0.242.133,NO,59.95,10.75
2420,telenor.no,4,195.0.244.48,NO,59.95,10.75
2421,telenor.no,5,148.122.8.5,NO,59.95,10.75
2422,telenor.no,6,146.172.105.17,NO,59.95,10.75
2423,telenor.no,7,146.172.19.2,NO,59.95,10.75
2424,telenor.no,8,194.248.40.150,NO,59.95,10.75
2425,telenor.no,9,192.146.170.2,NO,59.95,10.75
2426,olympiatoppen.no,2,195.0.224.1,NO,59.2442,10.3966
2427,olympiatoppen.no,3,195.0.242.133,NO,59.95,10.75
2428,olympiatoppen.no,4,195.0.244.48,NO,59.95,10.75
2429,olympiatoppen.no,5,99.82.177.28,US,39.0481,-77.4728
2430,olympiatoppen.no,6,52.93.138.45,US,47.6339,-122.3476
2431,olympiatoppen.no,7,54.239.42.175,US,47.6339,-122.3476
2432,yelp.no,2,195.0.224.1,NO,59.2442,10.3966
2433,yelp.no,3,195.0.242.137,NO,59.95,10.75
2434,yelp.no,4,195.0.240.151,NO,59.95,10.75
2435,yelp.no,12,151.101.76.116,HK,22.2833,114.15
2436,rbkweb.no,2,195.0.224.1,NO,59.2442,10.3966
2437,rbkweb.no,3,195.0.242.137,NO,59.95,10.75
2438,rbkweb.no,4,195.0.240.151,NO,59.95,10.75
2439,rbkweb.no,5,83.145.10.220,SE,59.3326,18.0649
2440,rbkweb.no,6,83.145.7.146,SE,59.3326,18.0649
2441,rbkweb.no,7,91.218.186.93,NO,59.95,10.75
2442,rbkweb.no,8,217.170.200.2,NO,59.9127,10.7461
2443,rbkweb.no,9,217.170.200.186,NO,59.9127,10.7461
2444,rbkweb.no,10,185.83.20.13,NO,59.95,10.75
2445,matportalen.no,2,195.0.224.1,NO,59.2442,10.3966
2446,matportalen.no,3,195.0.242.133,NO,59.95,10.75
2447,matportalen.no,4,195.0.244.48,NO,59.95,10.75
2448,matportalen.no,5,148.122.8.5,NO,59.95,10.75
2449,matportalen.no,6,146.172.105.17,NO,59.95,10.75
2450,matportalen.no,7,146.172.102.226,NO,59.95,10.75
2451,matportalen.no,8,193.212.251.153,NO,59.95,10.75
2452,matportalen.no,9,146.172.22.126,NO,59.95,10.75
2453,matportalen.no,10,146.172.22.70,NO,59.95,10.75
2454,matportalen.no,11,62.92.17.213,NO,59.95,10.75
2455,skogensbrannvoktere.no,2,195.0.224.1,NO,59.2442,10.3966
2456,skogensbrannvoktere.no,3,195.0.242.133,NO,59.95,10.75
2457,skogensbrannvoktere.no,4,195.0.244.48,NO,59.95,10.75
2458,skogensbrannvoktere.no,5,195.18.217.61,NO,59.95,10.75
2459,skogensbrannvoktere.no,6,64.28.7.250,NO,59.905,10.7487
2460,fjordtilfjell.no,2,195.0.224.1,NO,59.2442,10.3966
2461,fjordtilfjell.no,3,195.0.242.137,NO,59.95,10.75
2462,fjordtilfjell.no,4,195.0.240.151,NO,59.95,10.75
2463,fjordtilfjell.no,5,83.145.10.220,SE,59.3326,18.0649
2464,fjordtilfjell.no,6,83.145.7.146,SE,59.3326,18.0649
2465,fjordtilfjell.no,7,91.218.186.93,NO,59.95,10.75
2466,fjordtilfjell.no,8,217.170.200.2,NO,59.9127,10.7461
2467,f-b.no,2,195.0.224.1,NO,59.2442,10.3966
2468,f-b.no,3,195.0.242.133,NO,59.95,10.75
2469,f-b.no,4,195.0.244.48,NO,59.95,10.75
2470,f-b.no,5,185.1.55.81,NO,59.905,10.7487
2471,f-b.no,6,87.238.63.45,NO,59.905,10.7487
2472,f-b.no,7,87.238.38.1,NO,59.905,10.7487
2473,fotoknudsen.no,2,195.0.224.1,NO,59.2442,10.3966
2474,fotoknudsen.no,3,195.0.242.133,NO,59.95,10.75
2475,fotoknudsen.no,4,195.0.244.48,NO,59.95,10.75
2476,fotoknudsen.no,5,99.82.177.28,US,39.0481,-77.4728
2477,fotoknudsen.no,6,143.204.47.20,US,47.6339,-122.3476
2478,sunwind.no,2,195.0.224.1,NO,59.2442,10.3966
2479,sunwind.no,3,195.0.242.133,NO,59.95,10.75
2480,sunwind.no,4,195.0.244.48,NO,59.95,10.75
2481,sunwind.no,5,185.1.55.59,NO,59.905,10.7487
2482,sunwind.no,6,193.28.236.254,NO,59.95,10.75
2483,sunwind.no,7,62.97.205.82,NO,60.3911,5.3247
2484,sunwind.no,8,62.97.251.205,NO,59.4138,5.268
2485,sunwind.no,9,31.24.129.104,NO,59.95,10.75
2486,h-avis.no,2,195.0.224.1,NO,59.2442,10.3966
2487,h-avis.no,3,195.0.242.133,NO,59.95,10.75
2488,h-avis.no,4,195.0.244.48,NO,59.95,10.75
2489,h-avis.no,5,185.1.55.81,NO,59.905,10.7487
2490,h-avis.no,6,87.238.63.59,NO,59.905,10.7487
2491,h-avis.no,7,87.238.38.2,NO,59.905,10.7487
2492,online.no,2,195.0.224.1,NO,59.2442,10.3966
2493,online.no,3,195.0.242.133,NO,59.95,10.75
2494,online.no,4,195.0.244.48,NO,59.95,10.75
2495,online.no,5,148.122.8.5,NO,59.95,10.75
2496,online.no,6,146.172.105.17,NO,59.95,10.75
2497,online.no,7,146.172.19.2,NO,59.95,10.75
2498,online.no,8,194.248.40.150,NO,59.95,10.75
2499,online.no,9,192.146.170.2,NO,59.95,10.75
2500,rights.no,2,195.0.224.1,NO,59.2442,10.3966
2501,rights.no,3,195.0.242.133,NO,59.95,10.75
2502,rights.no,4,195.0.244.48,NO,59.95,10.75
2503,rights.no,5,185.1.55.22,NO,59.905,10.7487
2504,rights.no,6,194.63.255.4,NO,59.95,10.75
2505,rights.no,7,194.63.248.52,NO,59.95,10.75
2506,perfectpizza.no,2,195.0.224.1,NO,59.2442,10.3966
2507,perfectpizza.no,3,195.0.242.133,NO,59.95,10.75
2508,perfectpizza.no,4,195.0.244.48,NO,59.95,10.75
2509,perfectpizza.no,5,148.122.8.5,NO,59.95,10.75
2510,perfectpizza.no,6,146.172.105.65,NO,59.95,10.75
2511,perfectpizza.no,7,146.172.99.14,NO,59.95,10.75
2512,perfectpizza.no,8,146.172.13.142,NO,59.95,10.75
2513,perfectpizza.no,9,62.92.249.74,NO,58.1621,7.9967
2514,perfectpizza.no,10,62.50.191.181,NO,61.7728,6.215
2515,perfectpizza.no,11,62.50.180.250,NO,61.2333,6.1
2516,perfectpizza.no,12,62.50.189.163,NO,60.1415,11.1752
2517,minhajungdom.no,2,195.0.224.1,NO,59.2442,10.3966
2518,minhajungdom.no,3,195.0.242.133,NO,59.95,10.75
2519,minhajungdom.no,4,195.0.244.48,NO,59.95,10.75
2520,minhajungdom.no,5,62.140.27.85,RO,44.4333,26.1
2521,minhajungdom.no,6,4.69.143.234,US,37.751,-97.822
2522,minhajungdom.no,7,4.69.143.234,US,37.751,-97.822
2523,minhajungdom.no,8,213.242.108.214,GB,51.4964,-0.1224
2524,minhajungdom.no,9,46.30.210.18,DK,55.6759,12.5655
2525,minhajungdom.no,10,46.30.210.19,DK,55.6759,12.5655
2526,minhajungdom.no,11,46.30.214.7,DK,55.6759,12.5655
2527,minhajungdom.no,12,46.30.215.39,DK,55.6759,12.5655
2528,nrc.no,2,195.0.224.1,NO,59.2442,10.3966
2529,nrc.no,3,195.0.242.137,NO,59.95,10.75
2530,nrc.no,4,195.0.240.151,NO,59.95,10.75
2531,nrc.no,9,217.114.85.70,SE,59.3247,18.055999999999997
2532,royaldesign.no,2,195.0.224.1,NO,59.2442,10.3966
2533,royaldesign.no,3,195.0.242.137,NO,59.95,10.75
2534,royaldesign.no,4,195.0.240.151,NO,59.95,10.75
2535,outnorth.no,2,195.0.224.1,NO,59.2442,10.3966
2536,outnorth.no,3,195.0.242.133,NO,59.95,10.75
2537,outnorth.no,4,195.0.244.48,NO,59.95,10.75
2538,outnorth.no,5,99.82.177.28,US,39.0481,-77.4728
2539,hsb.no,2,195.0.224.1,NO,59.2442,10.3966
2540,hsb.no,3,195.0.242.133,NO,59.95,10.75
2541,hsb.no,4,195.0.244.48,NO,59.95,10.75
2542,hsb.no,5,185.1.55.68,NO,59.905,10.7487
2543,hsb.no,6,109.68.93.122,NO,59.95,10.75
2544,hsb.no,7,195.225.17.143,NO,59.905,10.7487
2545,gatebil.no,2,195.0.224.1,NO,59.2442,10.3966
2546,gatebil.no,3,195.0.242.133,NO,59.95,10.75
2547,gatebil.no,4,195.0.244.48,NO,59.95,10.75
2548,gatebil.no,5,185.1.55.15,NO,59.905,10.7487
2549,gatebil.no,6,212.33.135.133,NO,59.95,10.75
2550,gatebil.no,7,212.33.135.79,NO,59.95,10.75
2551,gatebil.no,8,212.33.145.50,NO,58.9667,5.75
2552,gatebil.no,9,185.145.188.4,NO,59.95,10.75
2553,gatebil.no,10,193.93.255.228,NO,59.95,10.75
2554,yayponies.no,2,195.0.224.1,NO,59.2442,10.3966
2555,yayponies.no,3,195.0.242.133,NO,59.95,10.75
2556,yayponies.no,4,195.0.244.48,NO,59.95,10.75
2557,yayponies.no,5,185.1.55.90,NO,59.905,10.7487
2558,yayponies.no,6,184.105.64.229,US,37.751,-97.822
2559,yayponies.no,7,216.66.93.66,US,37.751,-97.822
2560,yayponies.no,8,81.27.252.201,,55.7386,37.6068
2561,yayponies.no,9,95.215.45.5,SE,59.3247,18.055999999999997
2562,yayponies.no,10,95.215.45.79,SE,59.3247,18.055999999999997
2563,bauhaus.no,2,195.0.224.1,NO,59.2442,10.3966
2564,bauhaus.no,3,195.0.242.133,NO,59.95,10.75
2565,bauhaus.no,4,195.0.244.48,NO,59.95,10.75
2566,bauhaus.no,5,62.140.27.85,RO,44.4333,26.1
2567,bauhaus.no,6,4.69.163.110,US,37.751,-97.822
2568,bauhaus.no,7,212.162.24.58,GB,51.4964,-0.1224
2569,bauhaus.no,8,213.83.21.50,DE,50.0432,8.9739
2570,psykologtidsskriftet.no,2,195.0.224.1,NO,59.2442,10.3966
2571,psykologtidsskriftet.no,3,195.0.242.133,NO,59.95,10.75
2572,psykologtidsskriftet.no,4,195.0.244.48,NO,59.95,10.75
2573,psykologtidsskriftet.no,5,62.140.27.85,RO,44.4333,26.1
2574,psykologtidsskriftet.no,6,54.36.50.32,FR,48.8582,2.3387
2575,psykologtidsskriftet.no,7,91.121.215.196,FR,48.8582,2.3387
2576,psykologtidsskriftet.no,8,37.187.232.55,FR,48.8582,2.3387
2577,psykologtidsskriftet.no,9,51.255.182.216,FR,48.8582,2.3387
2578,psykologtidsskriftet.no,10,92.222.54.6,FR,48.8628,2.3292
2579,psykologtidsskriftet.no,11,54.36.89.113,NL,52.3824,4.8995
2580,rubrikk.no,2,195.0.224.1,NO,59.2442,10.3966
2581,rubrikk.no,3,195.0.242.137,NO,59.95,10.75
2582,rubrikk.no,4,193.75.1.68,NO,59.95,10.75
2583,rubrikk.no,5,193.90.113.13,NO,59.95,10.75
2584,rubrikk.no,6,195.245.240.181,SE,59.3247,18.055999999999997
2585,rubrikk.no,7,104.44.224.139,US,37.751,-97.822
2586,rubrikk.no,8,104.44.5.7,US,37.751,-97.822
2587,rubrikk.no,9,104.44.4.214,US,37.751,-97.822
2588,rubrikk.no,10,104.44.5.47,US,37.751,-97.822
2589,rubrikk.no,11,104.44.10.63,US,37.751,-97.822
2590,lovdata.no,2,195.0.224.1,NO,59.2442,10.3966
2591,lovdata.no,3,195.0.242.133,NO,59.95,10.75
2592,lovdata.no,4,195.0.244.48,NO,59.95,10.75
2593,lovdata.no,5,185.1.55.27,NO,59.905,10.7487
2594,lovdata.no,6,62.148.62.63,NO,59.9572,10.6079
2595,lovdata.no,7,62.148.62.150,NO,59.9572,10.6079
2596,lovdata.no,8,146.192.246.146,NO,59.9167,10.6167
2597,prosent.no,2,195.0.224.1,NO,59.2442,10.3966
2598,prosent.no,3,195.0.242.137,NO,59.95,10.75
2599,prosent.no,4,195.0.240.151,NO,59.95,10.75
